,Nivel,Tipo de test,Valor
1378,Inicial,Pretest,52.71972956361402
1379,Inicial,Pretest,52.71972956361402
1380,Inicial,Pretest,52.71972956361402
1381,Inicial,Pretest,52.71972956361402
1382,Inicial,Pretest,52.68899815611554
1383,Inicial,Pretest,52.65058389674246
1384,Inicial,Pretest,52.63521819299323
1385,Inicial,Pretest,52.61985248924401
1386,Inicial,Pretest,52.596803933620166
1387,Inicial,Pretest,52.458512599877075
1388,Inicial,Pretest,52.45082974800246
1389,Inicial,Pretest,52.443146896127836
1390,Inicial,Pretest,52.443146896127836
1391,Inicial,Pretest,52.420098340504
1392,Inicial,Pretest,52.38936693300552
1393,Inicial,Pretest,52.38936693300552
1394,Inicial,Pretest,52.327904118008604
1395,Inicial,Pretest,52.30485556238476
1396,Inicial,Pretest,52.105101413644746
1397,Inicial,Pretest,52.01290719114935
1398,Inicial,Pretest,51.913030116779346
1399,Inicial,Pretest,51.89766441303012
1400,Inicial,Pretest,51.82083589428396
1401,Inicial,Pretest,51.82083589428396
1402,Inicial,Pretest,51.82083589428396
1403,Inicial,Pretest,51.80547019053473
1404,Inicial,Pretest,51.728641671788566
1405,Inicial,Pretest,51.728641671788566
1406,Inicial,Pretest,51.728641671788566
1407,Inicial,Pretest,51.728641671788566
1408,Inicial,Pretest,51.728641671788566
1409,Inicial,Pretest,51.62876459741857
1410,Inicial,Pretest,51.62876459741857
1411,Inicial,Pretest,51.62876459741857
1412,Inicial,Pretest,51.61339889366933
1413,Inicial,Pretest,51.5519360786724
1414,Inicial,Pretest,51.53657037492317
1415,Inicial,Pretest,51.53657037492317
1416,Inicial,Pretest,51.53657037492317
1417,Inicial,Pretest,51.490473263675476
1418,Inicial,Pretest,51.490473263675476
1419,Inicial,Pretest,51.45974185617702
1420,Inicial,Pretest,51.42901044867855
1421,Inicial,Pretest,51.42901044867855
1422,Inicial,Pretest,51.42901044867855
1423,Inicial,Pretest,51.39827904118008
1424,Inicial,Pretest,51.39827904118008
1425,Inicial,Pretest,51.39059618930547
1426,Inicial,Pretest,51.25998770743699
1427,Inicial,Pretest,51.25230485556238
1428,Inicial,Pretest,51.23693915181315
1429,Inicial,Pretest,51.221573448063914
1430,Inicial,Pretest,51.221573448063914
1431,Inicial,Pretest,51.221573448063914
1432,Inicial,Pretest,51.221573448063914
1433,Inicial,Pretest,51.2138905961893
1434,Inicial,Pretest,51.14474492931777
1435,Inicial,Pretest,51.13706207744314
1436,Inicial,Pretest,51.13706207744314
1437,Inicial,Pretest,51.10633066994469
1438,Inicial,Pretest,51.10633066994469
1439,Inicial,Pretest,51.04486785494776
1440,Inicial,Pretest,51.014136447449296
1441,Inicial,Pretest,50.983405039950824
1442,Inicial,Pretest,50.96035648432699
1443,Inicial,Pretest,50.952673632452374
1444,Inicial,Pretest,50.937307928703135
1445,Inicial,Pretest,50.937307928703135
1446,Inicial,Pretest,50.868162261831586
1447,Inicial,Pretest,50.86047940995698
1448,Inicial,Pretest,50.86047940995698
1449,Inicial,Pretest,50.85279655808237
1450,Inicial,Pretest,50.76060233558697
1451,Inicial,Pretest,50.71450522433928
1452,Inicial,Pretest,50.71450522433928
1453,Inicial,Pretest,50.68377381684081
1454,Inicial,Pretest,50.653042409342355
1455,Inicial,Pretest,50.645359557467714
1456,Inicial,Pretest,50.59926244622004
1457,Inicial,Pretest,50.59926244622004
1458,Inicial,Pretest,50.56853103872157
1459,Inicial,Pretest,50.47633681622619
1460,Inicial,Pretest,50.47633681622619
1461,Inicial,Pretest,50.47633681622619
1462,Inicial,Pretest,50.47633681622619
1463,Inicial,Pretest,50.47633681622619
1464,Inicial,Pretest,50.47633681622619
1465,Inicial,Pretest,50.437922556853096
1466,Inicial,Pretest,50.40719114935464
1467,Inicial,Pretest,50.23816840811309
1468,Inicial,Pretest,50.23816840811309
1469,Inicial,Pretest,50.18438844499078
1470,Inicial,Pretest,50.14597418561769
1471,Inicial,Pretest,50.084511370620774
1472,Inicial,Pretest,50.06914566687154
1473,Inicial,Pretest,50.00768285187461
1474,Inicial,Pretest,50
1475,Inicial,Pretest,50
1476,Inicial,Pretest,50
1477,Inicial,Pretest,50
1478,Inicial,Pretest,50
1479,Inicial,Pretest,50
1480,Inicial,Pretest,50
1481,Inicial,Pretest,50
1482,Inicial,Pretest,50
1483,Inicial,Pretest,50
1484,Inicial,Pretest,50
1485,Inicial,Pretest,50
1486,Inicial,Pretest,50
1487,Inicial,Pretest,50
1488,Inicial,Pretest,50
1489,Inicial,Pretest,50
1490,Inicial,Pretest,50
1491,Inicial,Pretest,50
1492,Inicial,Pretest,50
1493,Inicial,Pretest,50
1494,Inicial,Pretest,50
1495,Inicial,Pretest,50
1496,Inicial,Pretest,50
1497,Inicial,Pretest,50
1498,Inicial,Pretest,50
1499,Inicial,Pretest,50
1500,Inicial,Pretest,50
1501,Inicial,Pretest,50
1502,Inicial,Pretest,50
1503,Inicial,Pretest,50
1504,Inicial,Pretest,50
1505,Inicial,Pretest,50
1506,Inicial,Pretest,50
1507,Inicial,Pretest,50
1508,Inicial,Pretest,50
1509,Inicial,Pretest,50
1510,Inicial,Pretest,50
1511,Inicial,Pretest,50
1512,Inicial,Pretest,50
1513,Inicial,Pretest,50
1514,Inicial,Pretest,50
1515,Inicial,Pretest,50
1516,Inicial,Pretest,50
1517,Inicial,Pretest,50
1518,Inicial,Pretest,50
1519,Inicial,Pretest,50
1520,Inicial,Pretest,50
1521,Inicial,Pretest,50
1522,Inicial,Pretest,50
1523,Inicial,Pretest,50
1524,Inicial,Pretest,50
1525,Inicial,Pretest,50
1526,Inicial,Pretest,50
1527,Inicial,Pretest,50
1528,Inicial,Pretest,50
1529,Inicial,Pretest,50
1530,Inicial,Pretest,50
1531,Inicial,Pretest,50
1532,Inicial,Pretest,50
1533,Inicial,Pretest,50
1534,Inicial,Pretest,50
1535,Inicial,Pretest,50
1536,Inicial,Pretest,50
1537,Inicial,Pretest,50
1538,Inicial,Pretest,50
1539,Inicial,Pretest,50
1540,Inicial,Pretest,50
1541,Inicial,Pretest,50
1542,Inicial,Pretest,50
1543,Inicial,Pretest,50
1544,Inicial,Pretest,50
1545,Inicial,Pretest,50
1546,Inicial,Pretest,50
1547,Inicial,Pretest,50
1548,Inicial,Pretest,50
1549,Inicial,Pretest,50
1550,Inicial,Pretest,50
1551,Inicial,Pretest,50
1552,Inicial,Pretest,50
1553,Inicial,Pretest,50
1554,Inicial,Pretest,50
1555,Inicial,Pretest,50
1556,Inicial,Pretest,50
1557,Inicial,Pretest,50
1558,Inicial,Pretest,50
1559,Inicial,Pretest,50
1560,Inicial,Pretest,50
1561,Inicial,Pretest,50
1562,Inicial,Pretest,50
1563,Inicial,Pretest,50
1564,Inicial,Pretest,50
1565,Inicial,Pretest,50
1566,Inicial,Pretest,50
1567,Inicial,Pretest,50
1568,Inicial,Pretest,50
1569,Inicial,Pretest,50
1570,Inicial,Pretest,50
1571,Inicial,Pretest,50
1572,Inicial,Pretest,50
1573,Inicial,Pretest,50
1574,Inicial,Pretest,50
1575,Inicial,Pretest,50
1576,Inicial,Pretest,50
1577,Inicial,Pretest,49.98463429625077
1578,Inicial,Pretest,49.97695144437615
1579,Inicial,Pretest,49.96926859250153
1580,Inicial,Pretest,49.93853718500307
1581,Inicial,Pretest,49.93853718500307
1582,Inicial,Pretest,49.93853718500307
1583,Inicial,Pretest,49.93853718500307
1584,Inicial,Pretest,49.92317148125384
1585,Inicial,Pretest,49.92317148125384
1586,Inicial,Pretest,49.89244007375538
1587,Inicial,Pretest,49.89244007375538
1588,Inicial,Pretest,49.838660110633064
1589,Inicial,Pretest,49.73110018438844
1590,Inicial,Pretest,49.669637369391516
1591,Inicial,Pretest,49.608174554394594
1592,Inicial,Pretest,49.608174554394594
1593,Inicial,Pretest,49.5620774431469
1594,Inicial,Pretest,49.46220036877689
1595,Inicial,Pretest,49.46220036877689
1596,Inicial,Pretest,49.46220036877689
1597,Inicial,Pretest,49.40073755377996
1598,Inicial,Pretest,49.39305470190535
1599,Inicial,Pretest,49.35464044253227
1600,Inicial,Pretest,49.30086047940996
1601,Inicial,Pretest,49.27781192378611
1602,Inicial,Pretest,49.27781192378611
1603,Inicial,Pretest,49.27781192378611
1604,Inicial,Pretest,49.27781192378611
1605,Inicial,Pretest,49.200983405039956
1606,Inicial,Pretest,49.10110633066995
1607,Inicial,Pretest,49.03964351567302
1608,Inicial,Pretest,49.03964351567302
1609,Inicial,Pretest,49.016594960049176
1610,Inicial,Pretest,49.00891210817455
1611,Inicial,Pretest,49.00891210817455
1612,Inicial,Pretest,49.00891210817455
1613,Inicial,Pretest,49.00891210817455
1614,Inicial,Pretest,49.00891210817455
1615,Inicial,Pretest,48.985863552550704
1616,Inicial,Pretest,48.985863552550704
1617,Inicial,Pretest,48.985863552550704
1618,Inicial,Pretest,48.95513214505225
1619,Inicial,Pretest,48.92440073755378
1620,Inicial,Pretest,48.92440073755378
1621,Inicial,Pretest,48.77074370006147
1622,Inicial,Pretest,48.77074370006147
1623,Inicial,Pretest,48.77074370006147
1624,Inicial,Pretest,48.77074370006147
1625,Inicial,Pretest,48.77074370006147
1626,Inicial,Pretest,48.740012292563
1627,Inicial,Pretest,48.70928088506454
1628,Inicial,Pretest,48.61708666256914
1629,Inicial,Pretest,48.57867240319606
1630,Inicial,Pretest,48.55562384757222
1631,Inicial,Pretest,48.55562384757222
1632,Inicial,Pretest,48.55562384757222
1633,Inicial,Pretest,48.53257529194837
1634,Inicial,Pretest,48.53257529194837
1635,Inicial,Pretest,48.48647818070068
1636,Inicial,Pretest,48.455746773202215
1637,Inicial,Pretest,48.455746773202215
1638,Inicial,Pretest,48.43269821757837
1639,Inicial,Pretest,48.42501536570376
1640,Inicial,Pretest,48.41733251382914
1641,Inicial,Pretest,48.41733251382913
1642,Inicial,Pretest,48.27904118008604
1643,Inicial,Pretest,48.27135832821143
1644,Inicial,Pretest,48.24830977258759
1645,Inicial,Pretest,48.24062692071297
1646,Inicial,Pretest,48.23294406883836
1647,Inicial,Pretest,48.23294406883836
1648,Inicial,Pretest,48.14074984634296
1649,Inicial,Pretest,48.07928703134603
1650,Inicial,Pretest,48.01014136447449
1651,Inicial,Pretest,47.99477566072526
1652,Inicial,Pretest,47.99477566072526
1653,Inicial,Pretest,47.94867854947757
1654,Inicial,Pretest,47.91026429010449
1655,Inicial,Pretest,47.91026429010449
1656,Inicial,Pretest,47.91026429010449
1657,Inicial,Pretest,47.91026429010449
1658,Inicial,Pretest,47.91026429010449
1659,Inicial,Pretest,47.91026429010449
1660,Inicial,Pretest,47.91026429010449
1661,Inicial,Pretest,47.91026429010449
1662,Inicial,Pretest,47.91026429010449
1663,Inicial,Pretest,47.91026429010449
1664,Inicial,Pretest,47.91026429010449
1665,Inicial,Pretest,47.91026429010449
1666,Inicial,Pretest,47.87953288260602
1667,Inicial,Pretest,47.81038721573448
1668,Inicial,Pretest,47.81038721573448
1669,Inicial,Pretest,47.81038721573448
1670,Inicial,Pretest,47.80270436385986
1671,Inicial,Pretest,47.80270436385986
1672,Inicial,Pretest,47.80270436385986
1673,Inicial,Pretest,47.78733866011064
1674,Inicial,Pretest,47.7719729563614
1675,Inicial,Pretest,47.7719729563614
1676,Inicial,Pretest,47.74124154886294
1677,Inicial,Pretest,47.71051014136447
1678,Inicial,Pretest,47.71051014136447
1679,Inicial,Pretest,47.679778733866016
1680,Inicial,Pretest,47.679778733866016
1681,Inicial,Pretest,47.672095881991396
1682,Inicial,Pretest,47.541487400122925
1683,Inicial,Pretest,47.541487400122925
1684,Inicial,Pretest,47.541487400122925
1685,Inicial,Pretest,47.541487400122925
1686,Inicial,Pretest,47.541487400122925
1687,Inicial,Pretest,47.541487400122925
1688,Inicial,Pretest,47.541487400122925
1689,Inicial,Pretest,47.541487400122925
1690,Inicial,Pretest,47.533804548248305
1691,Inicial,Pretest,47.51843884449908
1692,Inicial,Pretest,47.464658881376764
1693,Inicial,Pretest,47.46465888137676
1694,Inicial,Pretest,47.46465888137676
1695,Inicial,Pretest,47.456976029502144
1696,Inicial,Pretest,47.441610325752926
1697,Inicial,Pretest,47.4339274738783
1698,Inicial,Pretest,47.36478180700676
1699,Inicial,Pretest,47.33405039950829
1700,Inicial,Pretest,47.303318992009835
1701,Inicial,Pretest,47.28027043638598
1702,Inicial,Pretest,47.28027043638598
1703,Inicial,Pretest,47.28027043638598
1704,Inicial,Pretest,47.28027043638598
1705,Inicial,Pretest,47.21880762138906
1706,Inicial,Pretest,47.20344191763983
1707,Inicial,Pretest,47.180393362015984
1708,Inicial,Pretest,47.126613398893674
1709,Inicial,Pretest,47.08051628764597
1710,Inicial,Pretest,47.06515058389674
1711,Inicial,Pretest,47.04210202827289
1712,Inicial,Pretest,47.04210202827289
1713,Inicial,Pretest,47.04210202827289
1714,Inicial,Pretest,47.03441917639828
1715,Inicial,Pretest,47.01905347264905
1716,Inicial,Pretest,46.97295636140135
1717,Inicial,Pretest,46.865396435156725
1718,Inicial,Pretest,46.84234787953289
1719,Inicial,Pretest,46.84234787953289
1720,Inicial,Pretest,46.84234787953289
1721,Inicial,Pretest,46.84234787953289
1722,Inicial,Pretest,46.79625076828519
1723,Inicial,Pretest,46.681007990165945
1724,Inicial,Pretest,46.66564228641673
1725,Inicial,Pretest,46.66564228641673
1726,Inicial,Pretest,46.60417947141979
1727,Inicial,Pretest,46.60417947141979
1728,Inicial,Pretest,46.581130915795946
1729,Inicial,Pretest,46.558082360172094
1730,Inicial,Pretest,46.55039950829748
1731,Inicial,Pretest,46.48125384142593
1732,Inicial,Pretest,46.48125384142593
1733,Inicial,Pretest,46.48125384142593
1734,Inicial,Pretest,46.435156730178235
1735,Inicial,Pretest,46.40442532267978
1736,Inicial,Pretest,46.381376767055926
1737,Inicial,Pretest,46.319913952059004
1738,Inicial,Pretest,46.312231100184384
1739,Inicial,Pretest,46.30454824830977
1740,Inicial,Pretest,46.30454824830977
1741,Inicial,Pretest,46.28918254456054
1742,Inicial,Pretest,46.28918254456054
1743,Inicial,Pretest,46.19698832206515
1744,Inicial,Pretest,46.19698832206515
1745,Inicial,Pretest,46.15089121081745
1746,Inicial,Pretest,46.127842655193604
1747,Inicial,Pretest,46.097111247695146
1748,Inicial,Pretest,46.08942839582053
1749,Inicial,Pretest,46.066379840196674
1750,Inicial,Pretest,46.05101413644745
1751,Inicial,Pretest,46.05101413644745
1752,Inicial,Pretest,46.05101413644745
1753,Inicial,Pretest,45.98955132145053
1754,Inicial,Pretest,45.98955132145053
1755,Inicial,Pretest,45.98955132145053
1756,Inicial,Pretest,45.98955132145053
1757,Inicial,Pretest,45.90503995082975
1758,Inicial,Pretest,45.8358942839582
1759,Inicial,Pretest,45.82052858020897
1760,Inicial,Pretest,45.81284572833436
1761,Inicial,Pretest,45.81284572833436
1762,Inicial,Pretest,45.81284572833436
1763,Inicial,Pretest,45.81284572833436
1764,Inicial,Pretest,45.81284572833436
1765,Inicial,Pretest,45.81284572833436
1766,Inicial,Pretest,45.81284572833436
1767,Inicial,Pretest,45.81284572833436
1768,Inicial,Pretest,45.69760295021512
1769,Inicial,Pretest,45.620774431468966
1770,Inicial,Pretest,45.62077443146896
1771,Inicial,Pretest,45.61309157959435
1772,Inicial,Pretest,45.61309157959434
1773,Inicial,Pretest,45.59772587584512
1774,Inicial,Pretest,45.54394591272279
1775,Inicial,Pretest,45.42870313460356
1776,Inicial,Pretest,45.42102028272896
1777,Inicial,Pretest,45.42102028272896
1778,Inicial,Pretest,45.42102028272896
1779,Inicial,Pretest,45.42102028272896
1780,Inicial,Pretest,45.42102028272896
1781,Inicial,Pretest,45.42102028272896
1782,Inicial,Pretest,45.42102028272896
1783,Inicial,Pretest,45.42102028272896
1784,Inicial,Pretest,45.42102028272896
1785,Inicial,Pretest,45.40565457897972
1786,Inicial,Pretest,45.32882606023356
1787,Inicial,Pretest,45.32882606023356
1788,Inicial,Pretest,45.32882606023356
1789,Inicial,Pretest,45.32882606023356
1790,Inicial,Pretest,45.305777504609715
1791,Inicial,Pretest,45.305777504609715
1792,Inicial,Pretest,45.290411800860475
1793,Inicial,Pretest,45.27504609711124
1794,Inicial,Pretest,45.13675476336817
1795,Inicial,Pretest,45.09065765212047
1796,Inicial,Pretest,45.09065765212047
1797,Inicial,Pretest,45.09065765212047
1798,Inicial,Pretest,45.059926244622005
1799,Inicial,Pretest,45.02919483712354
1800,Inicial,Pretest,44.99078057775046
1801,Inicial,Pretest,44.84480639213276
1802,Inicial,Pretest,44.83712354025815
1803,Inicial,Pretest,44.82175783650891
1804,Inicial,Pretest,44.74492931776276
1805,Inicial,Pretest,44.66041794714198
1806,Inicial,Pretest,44.66041794714198
1807,Inicial,Pretest,44.59895513214505
1808,Inicial,Pretest,44.583589428395825
1809,Inicial,Pretest,44.583589428395825
1810,Inicial,Pretest,44.583589428395825
1811,Inicial,Pretest,44.583589428395825
1812,Inicial,Pretest,44.583589428395825
1813,Inicial,Pretest,44.560540872771966
1814,Inicial,Pretest,44.560540872771966
1815,Inicial,Pretest,44.560540872771966
1816,Inicial,Pretest,44.560540872771966
1817,Inicial,Pretest,44.560540872771966
1818,Inicial,Pretest,44.560540872771966
1819,Inicial,Pretest,44.560540872771966
1820,Inicial,Pretest,44.560540872771966
1821,Inicial,Pretest,44.560540872771966
1822,Inicial,Pretest,44.560540872771966
1823,Inicial,Pretest,44.560540872771966
1824,Inicial,Pretest,44.560540872771966
1825,Inicial,Pretest,44.560540872771966
1826,Inicial,Pretest,44.560540872771966
1827,Inicial,Pretest,44.55285802089736
1828,Inicial,Pretest,44.50676090964966
1829,Inicial,Pretest,44.483712354025826
1830,Inicial,Pretest,44.483712354025826
1831,Inicial,Pretest,44.483712354025826
1832,Inicial,Pretest,44.483712354025826
1833,Inicial,Pretest,44.391518131530425
1834,Inicial,Pretest,44.314689612784264
1835,Inicial,Pretest,44.314689612784264
1836,Inicial,Pretest,44.23017824216349
1837,Inicial,Pretest,44.23017824216349
1838,Inicial,Pretest,44.22249539028887
1839,Inicial,Pretest,44.145666871542716
1840,Inicial,Pretest,44.12261831591887
1841,Inicial,Pretest,44.12261831591887
1842,Inicial,Pretest,44.0918869084204
1843,Inicial,Pretest,44.0918869084204
1844,Inicial,Pretest,44.0918869084204
1845,Inicial,Pretest,44.084204056545786
1846,Inicial,Pretest,44.084204056545786
1847,Inicial,Pretest,44.084204056545786
1848,Inicial,Pretest,44.076521204671174
1849,Inicial,Pretest,44.06883835279656
1850,Inicial,Pretest,44.06883835279656
1851,Inicial,Pretest,44.06883835279656
1852,Inicial,Pretest,44.06883835279656
1853,Inicial,Pretest,44.06883835279656
1854,Inicial,Pretest,44.06883835279656
1855,Inicial,Pretest,44.06883835279656
1856,Inicial,Pretest,44.06883835279656
1857,Inicial,Pretest,44.06883835279656
1858,Inicial,Pretest,44.06883835279656
1859,Inicial,Pretest,44.06883835279656
1860,Inicial,Pretest,44.06883835279656
1861,Inicial,Pretest,44.06883835279656
1862,Inicial,Pretest,44.06883835279656
1863,Inicial,Pretest,44.05347264904733
1864,Inicial,Pretest,44.05347264904733
1865,Inicial,Pretest,44.05347264904733
1866,Inicial,Pretest,44.045789797172716
1867,Inicial,Pretest,44.045789797172716
1868,Inicial,Pretest,44.00737553779963
1869,Inicial,Pretest,43.97664413030117
1870,Inicial,Pretest,43.92286416717886
1871,Inicial,Pretest,43.861401352181936
1872,Inicial,Pretest,43.861401352181936
1873,Inicial,Pretest,43.838352796558084
1874,Inicial,Pretest,43.80762138905962
1875,Inicial,Pretest,43.78457283343577
1876,Inicial,Pretest,43.76152427781193
1877,Inicial,Pretest,43.69237861094039
1878,Inicial,Pretest,43.68469575906577
1879,Inicial,Pretest,43.68469575906577
1880,Inicial,Pretest,43.68469575906577
1881,Inicial,Pretest,43.62323294406884
1882,Inicial,Pretest,43.61555009219422
1883,Inicial,Pretest,43.60018438844499
1884,Inicial,Pretest,43.60018438844499
1885,Inicial,Pretest,43.60018438844499
1886,Inicial,Pretest,43.52335586969883
1887,Inicial,Pretest,43.44652735095267
1888,Inicial,Pretest,43.431161647203446
1889,Inicial,Pretest,43.431161647203446
1890,Inicial,Pretest,43.36201598033189
1891,Inicial,Pretest,43.33128457283344
1892,Inicial,Pretest,43.33128457283344
1893,Inicial,Pretest,43.33128457283344
1894,Inicial,Pretest,43.3159188690842
1895,Inicial,Pretest,43.30055316533497
1896,Inicial,Pretest,43.292870313460355
1897,Inicial,Pretest,43.239090350338046
1898,Inicial,Pretest,43.239090350338046
1899,Inicial,Pretest,43.239090350338046
1900,Inicial,Pretest,43.14689612784265
1901,Inicial,Pretest,43.116164720344194
1902,Inicial,Pretest,43.116164720344194
1903,Inicial,Pretest,43.116164720344194
1904,Inicial,Pretest,43.116164720344194
1905,Inicial,Pretest,43.116164720344194
1906,Inicial,Pretest,43.116164720344194
1907,Inicial,Pretest,43.09311616472035
1908,Inicial,Pretest,43.09311616472035
1909,Inicial,Pretest,43.09311616472035
1910,Inicial,Pretest,43.09311616472035
1911,Inicial,Pretest,43.08543331284574
1912,Inicial,Pretest,43.07775046097111
1913,Inicial,Pretest,42.993239090350336
1914,Inicial,Pretest,42.98555623847572
1915,Inicial,Pretest,42.98555623847572
1916,Inicial,Pretest,42.924093423478794
1917,Inicial,Pretest,42.90104486785494
1918,Inicial,Pretest,42.90104486785494
1919,Inicial,Pretest,42.8779963122311
1920,Inicial,Pretest,42.854947756607245
1921,Inicial,Pretest,42.854947756607245
1922,Inicial,Pretest,42.83958205285801
1923,Inicial,Pretest,42.816533497234175
1924,Inicial,Pretest,42.80116779348494
1925,Inicial,Pretest,42.67055931161647
1926,Inicial,Pretest,42.67055931161647
1927,Inicial,Pretest,42.65519360786724
1928,Inicial,Pretest,42.65519360786724
1929,Inicial,Pretest,42.63982790411801
1930,Inicial,Pretest,42.60909649661955
1931,Inicial,Pretest,42.55531653349724
1932,Inicial,Pretest,42.38629379225568
1933,Inicial,Pretest,42.370928088506446
1934,Inicial,Pretest,42.370928088506446
1935,Inicial,Pretest,42.370928088506446
1936,Inicial,Pretest,42.370928088506446
1937,Inicial,Pretest,42.370928088506446
1938,Inicial,Pretest,42.370928088506446
1939,Inicial,Pretest,42.34787953288261
1940,Inicial,Pretest,42.31714812538414
1941,Inicial,Pretest,42.24800245851261
1942,Inicial,Pretest,42.23263675476337
1943,Inicial,Pretest,42.22495390288876
1944,Inicial,Pretest,42.22495390288876
1945,Inicial,Pretest,42.13275968039336
1946,Inicial,Pretest,42.13275968039336
1947,Inicial,Pretest,42.13275968039336
1948,Inicial,Pretest,42.13275968039336
1949,Inicial,Pretest,42.11739397664413
1950,Inicial,Pretest,42.102028272894906
1951,Inicial,Pretest,42.102028272894906
1952,Inicial,Pretest,42.078979717271054
1953,Inicial,Pretest,42.04056545789797
1954,Inicial,Pretest,42.03288260602336
1955,Inicial,Pretest,42.02519975414874
1956,Inicial,Pretest,41.99446834665027
1957,Inicial,Pretest,41.948371235402576
1958,Inicial,Pretest,41.93300553165335
1959,Inicial,Pretest,41.93300553165335
1960,Inicial,Pretest,41.8638598647818
1961,Inicial,Pretest,41.77166564228641
1962,Inicial,Pretest,41.70251997541487
1963,Inicial,Pretest,41.648740012292556
1964,Inicial,Pretest,41.63337430854334
1965,Inicial,Pretest,41.62569145666872
1966,Inicial,Pretest,41.62569145666872
1967,Inicial,Pretest,41.62569145666872
1968,Inicial,Pretest,41.62569145666872
1969,Inicial,Pretest,41.62569145666872
1970,Inicial,Pretest,41.62569145666872
1971,Inicial,Pretest,41.62569145666872
1972,Inicial,Pretest,41.62569145666872
1973,Inicial,Pretest,41.62569145666872
1974,Inicial,Pretest,41.62569145666872
1975,Inicial,Pretest,41.62569145666872
1976,Inicial,Pretest,41.62569145666872
1977,Inicial,Pretest,41.62569145666872
1978,Inicial,Pretest,41.62569145666872
1979,Inicial,Pretest,41.610325752919486
1980,Inicial,Pretest,41.60264290104487
1981,Inicial,Pretest,41.59496004917025
1982,Inicial,Pretest,41.59496004917025
1983,Inicial,Pretest,41.59496004917025
1984,Inicial,Pretest,41.59496004917025
1985,Inicial,Pretest,41.56422864167179
1986,Inicial,Pretest,41.51813153042409
1987,Inicial,Pretest,41.448985863552544
1988,Inicial,Pretest,41.448985863552544
1989,Inicial,Pretest,41.43362015980332
1990,Inicial,Pretest,41.402888752304854
1991,Inicial,Pretest,41.402888752304854
1992,Inicial,Pretest,41.372157344806396
1993,Inicial,Pretest,41.372157344806396
1994,Inicial,Pretest,41.349108789182544
1995,Inicial,Pretest,41.3260602335587
1996,Inicial,Pretest,41.310694529809474
1997,Inicial,Pretest,41.23386601106331
1998,Inicial,Pretest,41.2338660110633
1999,Inicial,Pretest,41.16472034419177
2000,Inicial,Pretest,41.14935464044253
2001,Inicial,Pretest,41.14935464044253
2002,Inicial,Pretest,41.057160417947145
2003,Inicial,Pretest,41.057160417947145
2004,Inicial,Pretest,40.995697602950216
2005,Inicial,Pretest,40.995697602950216
2006,Inicial,Pretest,40.995697602950216
2007,Inicial,Pretest,40.88045482483098
2008,Inicial,Pretest,40.88045482483098
2009,Inicial,Pretest,40.872771972956365
2010,Inicial,Pretest,40.857406269207125
2011,Inicial,Pretest,40.75752919483712
2012,Inicial,Pretest,40.749846342962506
2013,Inicial,Pretest,40.74216349108789
2014,Inicial,Pretest,40.734480639213274
2015,Inicial,Pretest,40.719114935464034
2016,Inicial,Pretest,40.65765212046711
2017,Inicial,Pretest,40.63460356484327
2018,Inicial,Pretest,40.63460356484327
2019,Inicial,Pretest,40.56545789797173
2020,Inicial,Pretest,40.5500921942225
2021,Inicial,Pretest,40.5500921942225
2022,Inicial,Pretest,40.5500921942225
2023,Inicial,Pretest,40.5500921942225
2024,Inicial,Pretest,40.5500921942225
2025,Inicial,Pretest,40.5500921942225
2026,Inicial,Pretest,40.5500921942225
2027,Inicial,Pretest,40.488629379225564
2028,Inicial,Pretest,40.46558082360171
2029,Inicial,Pretest,40.4578979717271
2030,Inicial,Pretest,40.41180086047941
2031,Inicial,Pretest,40.41180086047941
2032,Inicial,Pretest,40.37338660110633
2033,Inicial,Pretest,40.31960663798401
2034,Inicial,Pretest,40.273509526736326
2035,Inicial,Pretest,40.273509526736326
2036,Inicial,Pretest,40.25046097111248
2037,Inicial,Pretest,40.22741241548863
2038,Inicial,Pretest,40.21972956361401
2039,Inicial,Pretest,40.18131530424094
2040,Inicial,Pretest,40.15826674861709
2041,Inicial,Pretest,40.119852489244
2042,Inicial,Pretest,40.08143822987093
2043,Inicial,Pretest,40.08143822987093
2044,Inicial,Pretest,40.08143822987093
2045,Inicial,Pretest,40.08143822987093
2046,Inicial,Pretest,40.073755377996314
2047,Inicial,Pretest,40.012292562999384
2048,Inicial,Pretest,40.004609711124765
2049,Inicial,Pretest,40.004609711124765
2050,Inicial,Pretest,39.93546404425323
2051,Inicial,Pretest,39.86631837738168
2052,Inicial,Pretest,39.86631837738168
2053,Inicial,Pretest,39.75107559926245
2054,Inicial,Pretest,39.704978488014746
2055,Inicial,Pretest,39.69729563614013
2056,Inicial,Pretest,39.69729563614013
2057,Inicial,Pretest,39.69729563614013
2058,Inicial,Pretest,39.69729563614013
2059,Inicial,Pretest,39.68961278426552
2060,Inicial,Pretest,39.68961278426551
2061,Inicial,Pretest,39.65119852489244
2062,Inicial,Pretest,39.65119852489244
2063,Inicial,Pretest,39.60510141364474
2064,Inicial,Pretest,39.50522433927473
2065,Inicial,Pretest,39.49754148740012
2066,Inicial,Pretest,39.45912722802704
2067,Inicial,Pretest,39.413030116779346
2068,Inicial,Pretest,39.413030116779346
2069,Inicial,Pretest,39.413030116779346
2070,Inicial,Pretest,39.413030116779346
2071,Inicial,Pretest,39.413030116779346
2072,Inicial,Pretest,39.32083589428396
